"BASIN","CY","YYYYMMDDHH","LAT","LON","VMAX","STORMNAME","storm_id"
"WP",NA,2014071500,12.7,125.6,70,"RAMMASUN","RAMMASUN_2014"
"WP",NA,2014071506,12.9,124.7,80,"RAMMASUN","RAMMASUN_2014"
"WP",NA,2014071512,13.4,123.4,85,"RAMMASUN","RAMMASUN_2014"
"WP",NA,2014071518,14,121.9,85,"RAMMASUN","RAMMASUN_2014"
"WP",NA,2014071600,14.2,120.4,70,"RAMMASUN","RAMMASUN_2014"
"WP",NA,2014071606,15.1,119,65,"RAMMASUN","RAMMASUN_2014"
"WP",NA,2014071612,15.1,117.6,60,"RAMMASUN","RAMMASUN_2014"
"WP",NA,2014071618,15.6,116.8,60,"RAMMASUN","RAMMASUN_2014"
"WP",NA,2014071700,16.2,115.6,65,"RAMMASUN","RAMMASUN_2014"
"WP",NA,2014071918,12,130,60,"MATMO","MATMO_2014"
"WP",NA,2014072000,12.9,129.6,60,"MATMO","MATMO_2014"
"WP",NA,2014072006,13.6,128.9,60,"MATMO","MATMO_2014"
"WP",NA,2014072012,14.2,128.2,60,"MATMO","MATMO_2014"
"WP",NA,2014072018,14.9,127.7,65,"MATMO","MATMO_2014"
"WP",NA,2014072100,16.2,127.3,70,"MATMO","MATMO_2014"
"WP",NA,2014072106,17.7,126.3,70,"MATMO","MATMO_2014"
"WP",NA,2014072112,18.3,125.3,70,"MATMO","MATMO_2014"
"WP",NA,2014072118,19.2,124.3,70,"MATMO","MATMO_2014"
"WP",NA,2014080412,17.4,129.9,85,"HALONG","HALONG_2014"
"WP",NA,2014080418,18.1,129.8,80,"HALONG","HALONG_2014"
"WP",NA,2014080500,19.1,129.8,75,"HALONG","HALONG_2014"
"WP",NA,2014080506,20,129.7,75,"HALONG","HALONG_2014"
"WP",NA,2014091218,13.7,129.4,45,"KALMAEGI","KALMAEGI_2014"
"WP",NA,2014091300,14.2,128.8,50,"KALMAEGI","KALMAEGI_2014"
"WP",NA,2014091306,14.9,127.4,55,"KALMAEGI","KALMAEGI_2014"
"WP",NA,2014091312,15.4,126.6,60,"KALMAEGI","KALMAEGI_2014"
"WP",NA,2014091318,15.8,125.7,65,"KALMAEGI","KALMAEGI_2014"
"WP",NA,2014091400,16.4,124.5,65,"KALMAEGI","KALMAEGI_2014"
"WP",NA,2014091406,17,123.4,65,"KALMAEGI","KALMAEGI_2014"
"WP",NA,2014091412,17.8,121.7,65,"KALMAEGI","KALMAEGI_2014"
"WP",NA,2014091418,17.9,119.6,60,"KALMAEGI","KALMAEGI_2014"
"WP",NA,2014091500,18,118.2,65,"KALMAEGI","KALMAEGI_2014"
"WP",NA,2014091506,18.6,116.3,65,"KALMAEGI","KALMAEGI_2014"
"WP",NA,2014091718,13.5,129.2,35,"FUNG-WONG","FUNG-WONG_2014"
"WP",NA,2014091800,14.2,128,40,"FUNG-WONG","FUNG-WONG_2014"
"WP",NA,2014091806,14.8,126.9,40,"FUNG-WONG","FUNG-WONG_2014"
"WP",NA,2014091812,16,125.2,40,"FUNG-WONG","FUNG-WONG_2014"
"WP",NA,2014091818,17,123.7,45,"FUNG-WONG","FUNG-WONG_2014"
"WP",NA,2014091900,17.8,122.6,45,"FUNG-WONG","FUNG-WONG_2014"
"WP",NA,2014091906,18.6,120.9,45,"FUNG-WONG","FUNG-WONG_2014"
"WP",NA,2014091912,18.1,119.7,45,"FUNG-WONG","FUNG-WONG_2014"
"WP",NA,2014091918,17.8,120.2,45,"FUNG-WONG","FUNG-WONG_2014"
"WP",NA,2014092000,19.4,119.8,45,"FUNG-WONG","FUNG-WONG_2014"
"WP",NA,2014100900,19.2,130,110,"VONGFONG","VONGFONG_2014"
"WP",NA,2014100906,19.7,129.9,105,"VONGFONG","VONGFONG_2014"
"WP",NA,2014112800,11.2,117.3,35,"SINLAKU","SINLAKU_2014"
"WP",NA,2014112806,11.5,115.8,40,"SINLAKU","SINLAKU_2014"
"WP",NA,2014120500,11.6,129.7,110,"HAGUPIT","HAGUPIT_2014"
"WP",NA,2014120506,11.9,129,110,"HAGUPIT","HAGUPIT_2014"
"WP",NA,2014120512,12,128.5,110,"HAGUPIT","HAGUPIT_2014"
"WP",NA,2014120518,12,128,100,"HAGUPIT","HAGUPIT_2014"
"WP",NA,2014120600,12,127.3,95,"HAGUPIT","HAGUPIT_2014"
"WP",NA,2014120606,12.1,126.6,95,"HAGUPIT","HAGUPIT_2014"
"WP",NA,2014120612,12,125.9,90,"HAGUPIT","HAGUPIT_2014"
"WP",NA,2014120618,11.8,125.3,90,"HAGUPIT","HAGUPIT_2014"
"WP",NA,2014120700,11.9,124.6,85,"HAGUPIT","HAGUPIT_2014"
"WP",NA,2014120706,12.2,124.1,85,"HAGUPIT","HAGUPIT_2014"
"WP",NA,2014120712,12.5,123.6,75,"HAGUPIT","HAGUPIT_2014"
"WP",NA,2014120718,12.8,123.1,65,"HAGUPIT","HAGUPIT_2014"
"WP",NA,2014120800,13.2,122.6,60,"HAGUPIT","HAGUPIT_2014"
"WP",NA,2014120806,13.5,122,55,"HAGUPIT","HAGUPIT_2014"
"WP",NA,2014120812,13.7,121.2,45,"HAGUPIT","HAGUPIT_2014"
"WP",NA,2014120818,13.7,121,40,"HAGUPIT","HAGUPIT_2014"
"WP",NA,2014120900,13.7,120.6,35,"HAGUPIT","HAGUPIT_2014"
"WP",NA,2014120906,13.6,119.7,35,"HAGUPIT","HAGUPIT_2014"
"WP",NA,2014120912,13.6,118.9,40,"HAGUPIT","HAGUPIT_2014"
"WP",NA,2014120918,13.7,117.9,40,"HAGUPIT","HAGUPIT_2014"
"WP",NA,2014121000,13.7,116.9,40,"HAGUPIT","HAGUPIT_2014"
"WP",NA,2014121006,13.8,116,40,"HAGUPIT","HAGUPIT_2014"
"WP",NA,2014121012,13.8,115.3,40,"HAGUPIT","HAGUPIT_2014"
"WP",NA,2014122812,8.2,127.2,35,"JANGMI","JANGMI_2014"
"WP",NA,2014122818,8.6,126.6,35,"JANGMI","JANGMI_2014"
"WP",NA,2014122900,9,126,35,"JANGMI","JANGMI_2014"
"WP",NA,2014122906,9.4,125.4,35,"JANGMI","JANGMI_2014"
"WP",NA,2014122912,9.5,124.7,35,"JANGMI","JANGMI_2014"
"WP",NA,2014122918,9.9,124.1,40,"JANGMI","JANGMI_2014"
"WP",NA,2014123000,10.1,123,35,"JANGMI","JANGMI_2014"
"WP",NA,2014123006,9.6,122.4,35,"JANGMI","JANGMI_2014"
"WP",NA,2015011606,11.3,129.3,50,"MEKKHALA","MEKKHALA_2015"
"WP",NA,2015011612,11.2,128.5,50,"MEKKHALA","MEKKHALA_2015"
"WP",NA,2015011618,11,127.5,60,"MEKKHALA","MEKKHALA_2015"
"WP",NA,2015011700,11.4,126.7,60,"MEKKHALA","MEKKHALA_2015"
"WP",NA,2015011706,11.9,126,60,"MEKKHALA","MEKKHALA_2015"
"WP",NA,2015011712,12.4,125.2,45,"MEKKHALA","MEKKHALA_2015"
"WP",NA,2015011718,12.7,124.3,40,"MEKKHALA","MEKKHALA_2015"
"WP",NA,2015011800,13.5,123.6,35,"MEKKHALA","MEKKHALA_2015"
"WP",NA,2015011806,13.9,122.9,35,"MEKKHALA","MEKKHALA_2015"
"WP",NA,2015011812,14.8,122.6,35,"MEKKHALA","MEKKHALA_2015"
"WP",NA,2015040306,14.1,130,80,"MAYSAK","MAYSAK_2015"
"WP",NA,2015040312,14.1,129,75,"MAYSAK","MAYSAK_2015"
"WP",NA,2015040318,14.3,127.8,75,"MAYSAK","MAYSAK_2015"
"WP",NA,2015040400,14.7,126.6,70,"MAYSAK","MAYSAK_2015"
"WP",NA,2015040406,15.2,125.1,55,"MAYSAK","MAYSAK_2015"
"WP",NA,2015040412,15.7,123.8,50,"MAYSAK","MAYSAK_2015"
"WP",NA,2015040418,16,123,40,"MAYSAK","MAYSAK_2015"
"WP",NA,2015040500,16.2,122.6,35,"MAYSAK","MAYSAK_2015"
"WP",NA,2015050806,12.6,129.2,85,"NOUL","NOUL_2015"
"WP",NA,2015050812,13.4,128,85,"NOUL","NOUL_2015"
"WP",NA,2015050818,13.7,127.3,85,"NOUL","NOUL_2015"
"WP",NA,2015050900,14.3,126.4,85,"NOUL","NOUL_2015"
"WP",NA,2015050906,14.9,125.2,90,"NOUL","NOUL_2015"
"WP",NA,2015050912,15.4,124.6,90,"NOUL","NOUL_2015"
"WP",NA,2015050918,16.1,123.9,100,"NOUL","NOUL_2015"
"WP",NA,2015051000,17,123.3,110,"NOUL","NOUL_2015"
"WP",NA,2015051006,17.8,122.6,110,"NOUL","NOUL_2015"
"WP",NA,2015051012,18.6,122.4,105,"NOUL","NOUL_2015"
"WP",NA,2015051018,19.6,122.1,100,"NOUL","NOUL_2015"
"WP",NA,2015070212,14.6,128.4,35,"LINFA","LINFA_2015"
"WP",NA,2015070218,14.8,127.4,35,"LINFA","LINFA_2015"
"WP",NA,2015070300,15,126.7,35,"LINFA","LINFA_2015"
"WP",NA,2015070306,15.1,126.1,40,"LINFA","LINFA_2015"
"WP",NA,2015070312,15.2,125.4,40,"LINFA","LINFA_2015"
"WP",NA,2015070318,15.4,125,40,"LINFA","LINFA_2015"
"WP",NA,2015070400,16.1,124.6,40,"LINFA","LINFA_2015"
"WP",NA,2015070406,16.5,123.8,45,"LINFA","LINFA_2015"
"WP",NA,2015070412,16.8,123,45,"LINFA","LINFA_2015"
"WP",NA,2015070418,17,122.6,45,"LINFA","LINFA_2015"
"WP",NA,2015070500,17.5,122,40,"LINFA","LINFA_2015"
"WP",NA,2015070506,18,120.3,40,"LINFA","LINFA_2015"
"WP",NA,2015070512,17.9,119.8,40,"LINFA","LINFA_2015"
"WP",NA,2015070518,18.2,119.5,40,"LINFA","LINFA_2015"
"WP",NA,2015070600,18.7,119.4,40,"LINFA","LINFA_2015"
"WP",NA,2015070606,19.2,119.3,40,"LINFA","LINFA_2015"
"WP",NA,2015070612,19.5,119.3,40,"LINFA","LINFA_2015"
"WP",NA,2015070618,19.9,119.1,40,"LINFA","LINFA_2015"
"WP",NA,2015081900,18.9,129.9,85,"GONI","GONI_2015"
"WP",NA,2015081906,19,128.4,85,"GONI","GONI_2015"
"WP",NA,2015081912,18.9,127.3,90,"GONI","GONI_2015"
"WP",NA,2015081918,18.9,126.1,90,"GONI","GONI_2015"
"WP",NA,2015082000,18.8,125.3,90,"GONI","GONI_2015"
"WP",NA,2015082006,18.9,124.7,85,"GONI","GONI_2015"
"WP",NA,2015082012,19,124,85,"GONI","GONI_2015"
"WP",NA,2015082018,19.1,123.2,85,"GONI","GONI_2015"
"WP",NA,2015082100,19.2,122.9,85,"GONI","GONI_2015"
"WP",NA,2015082106,19.3,122.4,85,"GONI","GONI_2015"
"WP",NA,2015082112,19.3,122.3,80,"GONI","GONI_2015"
"WP",NA,2015082118,19.6,122.5,80,"GONI","GONI_2015"
"WP",NA,2015100112,15.2,122.7,35,"MUJIGAE","MUJIGAE_2015"
"WP",NA,2015100118,15.8,121.3,40,"MUJIGAE","MUJIGAE_2015"
"WP",NA,2015100200,16.4,120.1,40,"MUJIGAE","MUJIGAE_2015"
"WP",NA,2015100206,16.5,118.9,45,"MUJIGAE","MUJIGAE_2015"
"WP",NA,2015100212,16.9,117.8,50,"MUJIGAE","MUJIGAE_2015"
"WP",NA,2015100218,17.7,116.6,55,"MUJIGAE","MUJIGAE_2015"
"WP",NA,2015100300,18.5,115.5,55,"MUJIGAE","MUJIGAE_2015"
"WP",NA,2015101506,15.5,130,50,"KOPPU","KOPPU_2015"
"WP",NA,2015101512,15.5,129,60,"KOPPU","KOPPU_2015"
"WP",NA,2015101518,15.5,128.1,70,"KOPPU","KOPPU_2015"
"WP",NA,2015101600,15.7,127.2,80,"KOPPU","KOPPU_2015"
"WP",NA,2015101606,15.6,126.2,85,"KOPPU","KOPPU_2015"
"WP",NA,2015101612,15.7,125.7,85,"KOPPU","KOPPU_2015"
"WP",NA,2015101618,15.8,125.1,90,"KOPPU","KOPPU_2015"
"WP",NA,2015101700,15.8,124.5,90,"KOPPU","KOPPU_2015"
"WP",NA,2015101706,15.8,123.8,95,"KOPPU","KOPPU_2015"
"WP",NA,2015101712,15.9,123.1,95,"KOPPU","KOPPU_2015"
"WP",NA,2015101718,16.1,122.1,100,"KOPPU","KOPPU_2015"
"WP",NA,2015101800,16,121.6,90,"KOPPU","KOPPU_2015"
"WP",NA,2015101806,16.1,121.4,80,"KOPPU","KOPPU_2015"
"WP",NA,2015101812,16.3,121.3,70,"KOPPU","KOPPU_2015"
"WP",NA,2015101818,17,120.6,60,"KOPPU","KOPPU_2015"
"WP",NA,2015101900,17.2,120.2,50,"KOPPU","KOPPU_2015"
"WP",NA,2015101906,17.8,120.1,45,"KOPPU","KOPPU_2015"
"WP",NA,2015101912,18.4,120.2,45,"KOPPU","KOPPU_2015"
"WP",NA,2015101918,18.7,120.4,40,"KOPPU","KOPPU_2015"
"WP",NA,2015102000,18.9,120.7,35,"KOPPU","KOPPU_2015"
"WP",NA,2015102006,19.1,121.2,35,"KOPPU","KOPPU_2015"
"WP",NA,2015102012,19.2,121.7,35,"KOPPU","KOPPU_2015"
"WP",NA,2015102018,19.2,122.2,35,"KOPPU","KOPPU_2015"
"WP",NA,2015102100,19.3,122.5,35,"KOPPU","KOPPU_2015"
"WP",NA,2015121306,12.3,129.1,80,"MELOR","MELOR_2015"
"WP",NA,2015121312,12.4,128.1,85,"MELOR","MELOR_2015"
"WP",NA,2015121318,12.5,126.9,85,"MELOR","MELOR_2015"
"WP",NA,2015121400,12.5,125.8,95,"MELOR","MELOR_2015"
"WP",NA,2015121406,12.6,124.6,95,"MELOR","MELOR_2015"
"WP",NA,2015121412,12.8,123.5,80,"MELOR","MELOR_2015"
"WP",NA,2015121418,12.9,122.6,80,"MELOR","MELOR_2015"
"WP",NA,2015121500,13,121.8,85,"MELOR","MELOR_2015"
"WP",NA,2015121506,13.2,121.2,85,"MELOR","MELOR_2015"
"WP",NA,2015121512,13.4,120.6,80,"MELOR","MELOR_2015"
"WP",NA,2015121518,13.7,120.1,70,"MELOR","MELOR_2015"
"WP",NA,2015121600,14.1,120.1,65,"MELOR","MELOR_2015"
"WP",NA,2015121606,14.1,120.3,50,"MELOR","MELOR_2015"
"WP",NA,2015121612,13.7,120.3,45,"MELOR","MELOR_2015"
"WP",NA,2015121618,13.1,120.3,35,"MELOR","MELOR_2015"
"WP",NA,2016070606,19.5,128.4,110,"NEPARTAK","NEPARTAK_2016"
"WP",NA,2016073006,15.5,125.8,35,"NIDA","NIDA_2016"
"WP",NA,2016073012,16.4,124.4,40,"NIDA","NIDA_2016"
"WP",NA,2016073018,16.9,123.8,45,"NIDA","NIDA_2016"
"WP",NA,2016073100,17.5,123.1,50,"NIDA","NIDA_2016"
"WP",NA,2016073106,18.2,122.3,60,"NIDA","NIDA_2016"
"WP",NA,2016073112,18.8,121.2,60,"NIDA","NIDA_2016"
"WP",NA,2016073118,19.5,120.1,55,"NIDA","NIDA_2016"
"WP",NA,2016091206,18.3,129.4,100,"MERANTI","MERANTI_2016"
"WP",NA,2016091212,18.9,128.2,105,"MERANTI","MERANTI_2016"
"WP",NA,2016091218,19.3,126.7,105,"MERANTI","MERANTI_2016"
"WP",NA,2016091300,19.6,125.5,115,"MERANTI","MERANTI_2016"
"WP",NA,2016091418,16.7,130,70,"MALAKAS","MALAKAS_2016"
"WP",NA,2016091500,16.9,128.8,70,"MALAKAS","MALAKAS_2016"
"WP",NA,2016091506,17.5,127.7,80,"MALAKAS","MALAKAS_2016"
"WP",NA,2016091512,18.4,126.7,85,"MALAKAS","MALAKAS_2016"
"WP",NA,2016091518,19.2,125.7,85,"MALAKAS","MALAKAS_2016"
"WP",NA,2016101318,13.5,127.3,35,"SARIKA","SARIKA_2016"
"WP",NA,2016101400,13.6,126.7,40,"SARIKA","SARIKA_2016"
"WP",NA,2016101406,13.7,126.3,45,"SARIKA","SARIKA_2016"
"WP",NA,2016101412,13.8,125.9,55,"SARIKA","SARIKA_2016"
"WP",NA,2016101418,14,125.4,55,"SARIKA","SARIKA_2016"
"WP",NA,2016101500,14.3,124.6,65,"SARIKA","SARIKA_2016"
"WP",NA,2016101506,14.7,123.9,80,"SARIKA","SARIKA_2016"
"WP",NA,2016101512,15.1,123,85,"SARIKA","SARIKA_2016"
"WP",NA,2016101518,15.8,121.8,95,"SARIKA","SARIKA_2016"
"WP",NA,2016101600,16.2,119.8,75,"SARIKA","SARIKA_2016"
"WP",NA,2016101606,16.6,118.4,70,"SARIKA","SARIKA_2016"
"WP",NA,2016101612,16.8,117.2,65,"SARIKA","SARIKA_2016"
"WP",NA,2016101618,16.8,115.5,65,"SARIKA","SARIKA_2016"
"WP",NA,2016101812,15.6,129.1,110,"HAIMA","HAIMA_2016"
"WP",NA,2016101818,16,127.5,115,"HAIMA","HAIMA_2016"
"WP",NA,2016101900,16.1,126,115,"HAIMA","HAIMA_2016"
"WP",NA,2016101906,16.7,124.7,115,"HAIMA","HAIMA_2016"
"WP",NA,2016101912,17.3,123.1,100,"HAIMA","HAIMA_2016"
"WP",NA,2016101918,17.7,121.5,90,"HAIMA","HAIMA_2016"
"WP",NA,2016102000,18.4,120.1,80,"HAIMA","HAIMA_2016"
"WP",NA,2016102006,19,118.8,75,"HAIMA","HAIMA_2016"
"WP",NA,2016102012,19.8,117.4,70,"HAIMA","HAIMA_2016"
"WP",NA,2016112512,11.7,120.7,35,"TOKAGE","TOKAGE_2016"
"WP",NA,2016112518,12.6,119.9,45,"TOKAGE","TOKAGE_2016"
"WP",NA,2016112600,13.2,118.7,50,"TOKAGE","TOKAGE_2016"
"WP",NA,2016112606,13.8,117.7,45,"TOKAGE","TOKAGE_2016"
"WP",NA,2016112612,14.3,117.4,45,"TOKAGE","TOKAGE_2016"
"WP",NA,2016112618,14.8,117.3,45,"TOKAGE","TOKAGE_2016"
"WP",NA,2016112700,15.7,117.6,45,"TOKAGE","TOKAGE_2016"
"WP",NA,2016112706,16.4,118,45,"TOKAGE","TOKAGE_2016"
"WP",NA,2016112712,16.8,118.2,45,"TOKAGE","TOKAGE_2016"
"WP",NA,2016112718,17,118.5,35,"TOKAGE","TOKAGE_2016"
"WP",NA,2016122318,13,129.9,85,"NOCK-TEN","NOCK-TEN_2016"
"WP",NA,2016122400,13.1,128.9,95,"NOCK-TEN","NOCK-TEN_2016"
"WP",NA,2016122406,13.3,128.2,105,"NOCK-TEN","NOCK-TEN_2016"
"WP",NA,2016122412,13.4,127.5,105,"NOCK-TEN","NOCK-TEN_2016"
"WP",NA,2016122418,13.6,126.7,105,"NOCK-TEN","NOCK-TEN_2016"
"WP",NA,2016122500,13.5,126,105,"NOCK-TEN","NOCK-TEN_2016"
"WP",NA,2016122506,13.5,125.1,100,"NOCK-TEN","NOCK-TEN_2016"
"WP",NA,2016122512,13.5,124,100,"NOCK-TEN","NOCK-TEN_2016"
"WP",NA,2016122518,13.5,122.8,85,"NOCK-TEN","NOCK-TEN_2016"
"WP",NA,2016122600,13.6,121.4,85,"NOCK-TEN","NOCK-TEN_2016"
"WP",NA,2016122606,14.1,119.7,70,"NOCK-TEN","NOCK-TEN_2016"
"WP",NA,2016122612,14.4,118.4,70,"NOCK-TEN","NOCK-TEN_2016"
"WP",NA,2016122618,14.8,117,65,"NOCK-TEN","NOCK-TEN_2016"
"WP",NA,2016122700,15,116.3,60,"NOCK-TEN","NOCK-TEN_2016"
"WP",NA,2016122706,14.7,116,50,"NOCK-TEN","NOCK-TEN_2016"
"WP",NA,2016122712,14.2,115.5,40,"NOCK-TEN","NOCK-TEN_2016"
"WP",NA,2017061100,16,116.8,35,"MERBOK","MERBOK_2017"
"WP",NA,2017061106,17.1,116.6,35,"MERBOK","MERBOK_2017"
"WP",NA,2017061112,18.1,116.2,35,"MERBOK","MERBOK_2017"
"WP",NA,2017061118,19.3,115.6,40,"MERBOK","MERBOK_2017"
"WP",NA,2017072518,14.5,128.3,35,"NESAT","NESAT_2017"
"WP",NA,2017072600,15.5,128.1,40,"NESAT","NESAT_2017"
"WP",NA,2017072606,16.1,128,40,"NESAT","NESAT_2017"
"WP",NA,2017072612,16.6,127.8,40,"NESAT","NESAT_2017"
"WP",NA,2017072618,17.1,127.7,45,"NESAT","NESAT_2017"
"WP",NA,2017072700,17.5,127.6,50,"NESAT","NESAT_2017"
"WP",NA,2017072706,18,127.4,50,"NESAT","NESAT_2017"
"WP",NA,2017072712,18.6,127.2,50,"NESAT","NESAT_2017"
"WP",NA,2017072718,19.3,126.7,50,"NESAT","NESAT_2017"
"WP",NA,2017072800,20,125.8,55,"NESAT","NESAT_2017"
"WP",NA,2017072818,18,115.8,35,"HAITANG","HAITANG_2017"
"WP",NA,2017072900,18.1,116.2,35,"HAITANG","HAITANG_2017"
"WP",NA,2017072906,18.2,116.6,40,"HAITANG","HAITANG_2017"
"WP",NA,2017072912,18.6,117.3,40,"HAITANG","HAITANG_2017"
"WP",NA,2017072918,19,118.2,40,"HAITANG","HAITANG_2017"
"WP",NA,2017082012,19.7,126.9,35,"HATO","HATO_2017"
"WP",NA,2017082018,19.9,126.2,35,"HATO","HATO_2017"
"WP",NA,2017082418,15.1,124.9,35,"PAKHAR","PAKHAR_2017"
"WP",NA,2017082500,15,123.9,40,"PAKHAR","PAKHAR_2017"
"WP",NA,2017082506,15.4,123,40,"PAKHAR","PAKHAR_2017"
"WP",NA,2017082512,16,122.2,45,"PAKHAR","PAKHAR_2017"
"WP",NA,2017082518,16.7,121.2,40,"PAKHAR","PAKHAR_2017"
"WP",NA,2017082600,17.2,119.5,40,"PAKHAR","PAKHAR_2017"
"WP",NA,2017082606,17.9,118.1,40,"PAKHAR","PAKHAR_2017"
"WP",NA,2017082612,19,116.8,45,"PAKHAR","PAKHAR_2017"
"WP",NA,2017083118,20,118.9,35,"MAWAR","MAWAR_2017"
"WP",NA,2017091212,14.3,119.5,35,"DOKSURI","DOKSURI_2017"
"WP",NA,2017091218,14.7,118.1,40,"DOKSURI","DOKSURI_2017"
"WP",NA,2017091300,14.7,117.2,40,"DOKSURI","DOKSURI_2017"
"WP",NA,2017091306,15.3,116,40,"DOKSURI","DOKSURI_2017"
"WP",NA,2017101212,18.5,123.3,35,"KHANUN","KHANUN_2017"
"WP",NA,2017101218,18.2,121.9,35,"KHANUN","KHANUN_2017"
"WP",NA,2017101300,17.6,120.3,35,"KHANUN","KHANUN_2017"
"WP",NA,2017101306,16.9,119.4,45,"KHANUN","KHANUN_2017"
"WP",NA,2017101312,16.7,118.7,45,"KHANUN","KHANUN_2017"
"WP",NA,2017101318,16.7,118.3,50,"KHANUN","KHANUN_2017"
"WP",NA,2017101400,17.3,118.1,50,"KHANUN","KHANUN_2017"
"WP",NA,2017101406,18,118,55,"KHANUN","KHANUN_2017"
"WP",NA,2017101412,18.7,117.5,60,"KHANUN","KHANUN_2017"
"WP",NA,2017101418,19.5,116.4,70,"KHANUN","KHANUN_2017"
"WP",NA,2017101918,17.9,130,70,"LAN","LAN_2017"
"WP",NA,2017102000,18.8,130,70,"LAN","LAN_2017"
"WP",NA,2017102006,19.6,130,80,"LAN","LAN_2017"
"WP",NA,2017110200,12.5,117.7,35,"DAMREY","DAMREY_2017"
"WP",NA,2017110206,12.9,116.8,40,"DAMREY","DAMREY_2017"
"WP",NA,2017110212,13.1,115.6,40,"DAMREY","DAMREY_2017"
"WP",NA,2017111000,15,119.2,35,"HAIKUI","HAIKUI_2017"
"WP",NA,2017111006,15.9,118.5,35,"HAIKUI","HAIKUI_2017"
"WP",NA,2017111012,16.9,117.6,35,"HAIKUI","HAIKUI_2017"
"WP",NA,2017111018,17.2,117,35,"HAIKUI","HAIKUI_2017"
"WP",NA,2017111100,17.6,116.2,40,"HAIKUI","HAIKUI_2017"
"WP",NA,2017111106,18.1,115,40,"HAIKUI","HAIKUI_2017"
"WP",NA,2017111800,11.5,115.2,35,"KIROGI","KIROGI_2017"
"WP",NA,2017121400,11,127.4,35,"KAI-TAK","KAI-TAK_2017"
"WP",NA,2017121406,11.1,127.8,35,"KAI-TAK","KAI-TAK_2017"
"WP",NA,2017121412,11.3,128.2,40,"KAI-TAK","KAI-TAK_2017"
"WP",NA,2017121418,11.4,128,40,"KAI-TAK","KAI-TAK_2017"
"WP",NA,2017121500,11.5,127.8,40,"KAI-TAK","KAI-TAK_2017"
"WP",NA,2017121506,11.7,127.8,40,"KAI-TAK","KAI-TAK_2017"
"WP",NA,2017121512,11.9,127.7,35,"KAI-TAK","KAI-TAK_2017"
"WP",NA,2017121518,12.3,127.2,35,"KAI-TAK","KAI-TAK_2017"
"WP",NA,2017121600,12.4,126.6,35,"KAI-TAK","KAI-TAK_2017"
"WP",NA,2017121606,12.1,126,35,"KAI-TAK","KAI-TAK_2017"
"WP",NA,2017122100,8.6,129.9,40,"TEMBIN","TEMBIN_2017"
"WP",NA,2017122106,8.4,129,45,"TEMBIN","TEMBIN_2017"
"WP",NA,2017122112,8.1,128,45,"TEMBIN","TEMBIN_2017"
"WP",NA,2017122118,7.8,126.8,50,"TEMBIN","TEMBIN_2017"
"WP",NA,2017122200,7.7,125.2,45,"TEMBIN","TEMBIN_2017"
"WP",NA,2017122206,7.9,123.6,40,"TEMBIN","TEMBIN_2017"
"WP",NA,2017122212,8,122.5,45,"TEMBIN","TEMBIN_2017"
"WP",NA,2017122218,7.8,121.4,50,"TEMBIN","TEMBIN_2017"
"WP",NA,2017122300,7.7,120.3,55,"TEMBIN","TEMBIN_2017"
"WP",NA,2017122306,7.8,118.8,60,"TEMBIN","TEMBIN_2017"
"WP",NA,2017122312,7.8,117.5,65,"TEMBIN","TEMBIN_2017"
"WP",NA,2017122318,8.1,115.9,65,"TEMBIN","TEMBIN_2017"
"WP",NA,2018010300,10.4,116,35,"BOLAVEN","BOLAVEN_2018"
"WP",NA,2018021212,7.7,129.3,35,"SANBA","SANBA_2018"
"WP",NA,2018021218,8.4,128,35,"SANBA","SANBA_2018"
"WP",NA,2018021300,9.4,126.4,35,"SANBA","SANBA_2018"
"WP",NA,2018060718,17.3,127.9,35,"MALIKSI","MALIKSI_2018"
"WP",NA,2018060800,17.8,127.8,35,"MALIKSI","MALIKSI_2018"
"WP",NA,2018060806,18.9,127.2,35,"MALIKSI","MALIKSI_2018"
"WP",NA,2018060812,19.7,126.8,35,"MALIKSI","MALIKSI_2018"
"WP",NA,2018062906,19.8,129.9,35,"PRAPIROON","PRAPIROON_2018"
"WP",NA,2018062912,19.8,129.8,40,"PRAPIROON","PRAPIROON_2018"
"WP",NA,2018062918,19.9,129.7,40,"PRAPIROON","PRAPIROON_2018"
"WP",NA,2018071700,19.4,118.5,35,"SON-TINH","SON-TINH_2018"
"WP",NA,2018071706,19.2,115.9,35,"SON-TINH","SON-TINH_2018"
"WP",NA,2018071812,19.7,130,35,"AMPIL","AMPIL_2018"
"WP",NA,2018091306,14.8,130,110,"MANGKHUT","MANGKHUT_2018"
"WP",NA,2018091312,14.9,128.9,110,"MANGKHUT","MANGKHUT_2018"
"WP",NA,2018091318,15.2,127.9,110,"MANGKHUT","MANGKHUT_2018"
"WP",NA,2018091400,16,126.9,110,"MANGKHUT","MANGKHUT_2018"
"WP",NA,2018091406,16.7,125.7,110,"MANGKHUT","MANGKHUT_2018"
"WP",NA,2018091412,17.4,124.1,110,"MANGKHUT","MANGKHUT_2018"
"WP",NA,2018091418,18,122.3,110,"MANGKHUT","MANGKHUT_2018"
"WP",NA,2018091500,18,120.5,90,"MANGKHUT","MANGKHUT_2018"
"WP",NA,2018091506,18.5,119.7,90,"MANGKHUT","MANGKHUT_2018"
"WP",NA,2018091512,19.2,118.3,85,"MANGKHUT","MANGKHUT_2018"
"WP",NA,2018091518,19.8,117,80,"MANGKHUT","MANGKHUT_2018"
